"_raw",host,index,source,sourcetype,time
"{""collectionVersion"": ""1"", ""rootFolder"": {""moid"": ""group-d1""}, ""moid"": ""domain-c7"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-h4""}, ""configurationEx"": {""vsanConfigInfo"": {""enabled"": ""False"", ""defaultConfig"": {""checksumEnabled"": ""False"", ""autoClaimStorage"": ""False"", ""uuid"": ""None""}}, ""vmSwapPlacement"": ""vmDirectory"", ""spbmEnabled"": ""True"", ""dasConfig"": {""admissionControlPolicy"": {""failoverLevel"": ""1""}, ""enabled"": ""False"", ""defaultVmSettings"": {""vmToolsMonitoringSettings"": {""maxFailures"": ""3"", ""clusterSettings"": ""True"", ""maxFailureWindow"": ""3600"", ""minUpTime"": ""120"", ""enabled"": ""True"", ""failureInterval"": ""30"", ""vmMonitoring"": ""vmMonitoringOnly""}, ""restartPriority"": ""medium"", ""isolationResponse"": ""none"", ""vmComponentProtectionSettings"": {""vmStorageProtectionForPDL"": ""disabled"", ""vmTerminateDelayForAPDSec"": ""180"", ""vmStorageProtectionForAPD"": ""disabled"", ""vmReactionOnAPDCleared"": ""none"", ""enableAPDTimeoutForHosts"": ""False""}}, ""hBDatastoreCandidatePolicy"": ""allFeasibleDsWithUserPreference"", ""vmMonitoring"": ""vmMonitoringDisabled"", ""failoverLevel"": ""1"", ""hostMonitoring"": ""enabled"", ""admissionControlEnabled"": ""True"", ""vmComponentProtecting"": ""disabled""}, ""dpmConfigInfo"": {""hostPowerActionRate"": ""3"", ""enabled"": ""False"", ""defaultDpmBehavior"": ""automated""}, ""vsanHostConfig"": [{""storageInfo"": {""checksumEnabled"": ""False"", ""autoClaimStorage"": ""False""}, ""hostSystem"": {""type"": ""HostSystem"", ""moid"": ""host-10""}, ""faultDomainInfo"": {""name"": ""None""}, ""enabled"": ""False"", ""networkInfo"": """"}, {""storageInfo"": {""checksumEnabled"": ""False"", ""autoClaimStorage"": ""False""}, ""hostSystem"": {""type"": ""HostSystem"", ""moid"": ""host-21""}, ""faultDomainInfo"": {""name"": ""None""}, ""enabled"": ""False"", ""networkInfo"": """"}], ""drsConfig"": {""vmotionRate"": ""3"", ""enableVmBehaviorOverrides"": ""True"", ""defaultVmBehavior"": ""fullyAutomated"", ""enabled"": ""False""}}, ""name"": ""APPS-ESXi60"", ""actionHistory"": """", ""drsFault"": """", ""migrationHistory"": """", ""recommendation"": """"}, ""type"": ""ClusterComputeResource""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:ClusterComputeResource","vmware:inv:clustercomputeresource","2016-06-22 03:52:37"
