"_raw",host,index,source,sourcetype,time
"{""error"": {""localizedMessage"": ""Detected an invalid snapshot configuration."", ""fault"": {""faultMessage"": [{""key"": ""msg.checkpoint.save.fail2.std3"", ""message"": ""An error occurred while saving the snapshot: A required file was not found."", ""arg"": [{""1"": ""msg.snapshot.error-NOTFOUND""}]}, {""key"": ""msg.snapshot.vigor.take.error"", ""message"": ""An error occurred while taking a snapshot: A required file was not found."", ""arg"": [{""1"": ""msg.snapshot.error-NOTFOUND""}]}]}}, ""descriptionId"": ""VirtualMachine.clone"", ""task"": {""type"": ""Task"", ""moid"": ""task-233""}, ""cancelable"": ""True"", ""activationId"": ""None"", ""eventChainId"": ""136621"", ""reason"": {""userName"": ""SPLUNK\\trapti""}, ""completeTime"": ""2016-06-20 09:50:01.926000+00:00"", ""state"": ""error"", ""description"": {""key"": ""com.vmware.vim.vpxd.vpx.vmprov.CreateSnapshot"", ""message"": ""Creating snapshot of Virtual Machine""}, ""queueTime"": ""2016-06-20 09:50:00.824000+00:00"", ""entity"": {""type"": ""VirtualMachine"", ""moid"": ""vm-16""}, ""key"": ""task-233"", ""startTime"": ""2016-06-20 09:50:00.836000+00:00"", ""entityName"": ""apps-esxi60-1-win2k12r2-1"", ""name"": ""CloneVM_Task"", ""cancelled"": ""False""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:tasks","2016-06-20 02:52:00"
"{""key"": ""task-234"", ""startTime"": ""2016-06-20 09:51:32.671999+00:00"", ""descriptionId"": ""VirtualMachine.clone"", ""task"": {""type"": ""Task"", ""moid"": ""task-234""}, ""cancelable"": ""True"", ""activationId"": ""None"", ""eventChainId"": ""136633"", ""cancelled"": ""False"", ""reason"": {""userName"": ""SPLUNK\\trapti""}, ""name"": ""CloneVM_Task"", ""entityName"": ""apps-esxi60-\u7b2c\u4e00-1-centos7-2"", ""state"": ""running"", ""queueTime"": ""2016-06-20 09:51:32.658000+00:00"", ""entity"": {""type"": ""VirtualMachine"", ""moid"": ""vm-19""}}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:tasks","2016-06-20 02:53:32"
"{""key"": ""task-235"", ""startTime"": ""2016-06-20 09:52:46.383000+00:00"", ""descriptionId"": ""VirtualMachine.clone"", ""task"": {""type"": ""Task"", ""moid"": ""task-235""}, ""cancelable"": ""True"", ""activationId"": ""None"", ""eventChainId"": ""136648"", ""cancelled"": ""False"", ""reason"": {""userName"": ""SPLUNK\\trapti""}, ""name"": ""CloneVM_Task"", ""entityName"": ""apps-esxi60-\u7b2c\u4e00-1-solaris11-1"", ""state"": ""running"", ""queueTime"": ""2016-06-20 09:52:46.375999+00:00"", ""entity"": {""type"": ""VirtualMachine"", ""moid"": ""vm-20""}}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:tasks","2016-06-20 02:54:46"
"{""completeTime"": ""2016-06-20 09:54:12.396000+00:00"", ""activationId"": ""None"", ""entityName"": ""apps-esxi60-\u7b2c\u4e00-centos7-1"", ""startTime"": ""2016-06-20 09:54:01.502000+00:00"", ""queueTime"": ""2016-06-20 09:54:01.490000+00:00"", ""cancelled"": ""False"", ""cancelable"": ""False"", ""task"": {""moid"": ""task-236"", ""type"": ""Task""}, ""entity"": {""moid"": ""vm-18"", ""type"": ""VirtualMachine""}, ""result"": {""moid"": ""vm-98"", ""type"": ""VirtualMachine""}, ""eventChainId"": ""136652"", ""state"": ""success"", ""key"": ""task-236"", ""reason"": {""userName"": ""SPLUNK\\trapti""}, ""name"": ""CloneVM_Task"", ""descriptionId"": ""VirtualMachine.clone""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:tasks","2016-06-20 02:55:01"
"{""completeTime"": ""2016-06-20 09:55:26.170999+00:00"", ""activationId"": ""None"", ""entityName"": ""apps-esxi60-centos7-4"", ""startTime"": ""2016-06-20 09:55:17.914000+00:00"", ""queueTime"": ""2016-06-20 09:55:17.899999+00:00"", ""cancelled"": ""False"", ""cancelable"": ""False"", ""task"": {""moid"": ""task-237"", ""type"": ""Task""}, ""entity"": {""moid"": ""vm-98"", ""type"": ""VirtualMachine""}, ""result"": {""moid"": ""vm-100"", ""type"": ""VirtualMachine""}, ""eventChainId"": ""136664"", ""state"": ""success"", ""key"": ""task-237"", ""reason"": {""userName"": ""SPLUNK\\trapti""}, ""name"": ""CloneVM_Task"", ""descriptionId"": ""VirtualMachine.clone""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:tasks","2016-06-20 02:56:17"
"{""completeTime"": ""2016-06-20 09:57:28.464999+00:00"", ""activationId"": ""None"", ""entityName"": ""apps-esxi60-\u7b2c\u4e00-centos7-1"", ""startTime"": ""2016-06-20 09:56:14.615999+00:00"", ""queueTime"": ""2016-06-20 09:56:14.605000+00:00"", ""cancelled"": ""False"", ""cancelable"": ""False"", ""task"": {""moid"": ""task-238"", ""type"": ""Task""}, ""entity"": {""moid"": ""vm-18"", ""type"": ""VirtualMachine""}, ""result"": {""moid"": ""vm-102"", ""type"": ""VirtualMachine""}, ""eventChainId"": ""136678"", ""state"": ""success"", ""key"": ""task-238"", ""reason"": {""userName"": ""SPLUNK\\trapti""}, ""name"": ""CloneVM_Task"", ""descriptionId"": ""VirtualMachine.clone""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:tasks","2016-06-20 02:57:14"
"{""completeTime"": ""2016-06-20 09:57:52.932000+00:00"", ""activationId"": ""None"", ""entityName"": ""apps-esxi60-centos7-4"", ""startTime"": ""2016-06-20 09:56:54.106999+00:00"", ""queueTime"": ""2016-06-20 09:56:54.098999+00:00"", ""cancelled"": ""False"", ""cancelable"": ""False"", ""task"": {""moid"": ""task-239"", ""type"": ""Task""}, ""entity"": {""moid"": ""vm-98"", ""type"": ""VirtualMachine""}, ""result"": {""moid"": ""vm-104"", ""type"": ""VirtualMachine""}, ""eventChainId"": ""136683"", ""state"": ""success"", ""key"": ""task-239"", ""reason"": {""userName"": ""SPLUNK\\trapti""}, ""name"": ""CloneVM_Task"", ""descriptionId"": ""VirtualMachine.clone""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:tasks","2016-06-20 02:58:54"
"{""state"": ""success"", ""queueTime"": ""2016-06-20 09:59:12.901999+00:00"", ""eventChainId"": ""136725"", ""entity"": {""moid"": ""vm-96"", ""type"": ""VirtualMachine""}, ""entityName"": ""apps-esxi60-1-solaris11-2"", ""descriptionId"": ""VirtualMachine.clone"", ""result"": {""moid"": ""vm-106"", ""type"": ""VirtualMachine""}, ""startTime"": ""2016-06-20 09:59:12.910000+00:00"", ""activationId"": ""None"", ""key"": ""task-240"", ""task"": {""moid"": ""task-240"", ""type"": ""Task""}, ""reason"": {""userName"": ""SPLUNK\\trapti""}, ""completeTime"": ""2016-06-20 09:59:15.692000+00:00"", ""cancelable"": ""False"", ""name"": ""CloneVM_Task"", ""cancelled"": ""False""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:tasks","2016-06-20 03:01:12"
"{""state"": ""error"", ""description"": {""message"": ""Creating snapshot of Virtual Machine"", ""key"": ""com.vmware.vim.vpxd.vpx.vmprov.CreateSnapshot""}, ""queueTime"": ""2016-06-20 10:00:13.736000+00:00"", ""eventChainId"": ""136740"", ""entity"": {""moid"": ""vm-16"", ""type"": ""VirtualMachine""}, ""entityName"": ""apps-esxi60-1-win2k12r2-1"", ""descriptionId"": ""VirtualMachine.clone"", ""startTime"": ""2016-06-20 10:00:13.743999+00:00"", ""activationId"": ""None"", ""key"": ""task-241"", ""task"": {""moid"": ""task-241"", ""type"": ""Task""}, ""reason"": {""userName"": ""SPLUNK\\trapti""}, ""completeTime"": ""2016-06-20 10:00:13.986000+00:00"", ""cancelable"": ""True"", ""error"": {""fault"": {""faultMessage"": [{""message"": ""An error occurred while saving the snapshot: A required file was not found."", ""arg"": [{""1"": ""msg.snapshot.error-NOTFOUND""}], ""key"": ""msg.checkpoint.save.fail2.std3""}, {""message"": ""An error occurred while taking a snapshot: A required file was not found."", ""arg"": [{""1"": ""msg.snapshot.error-NOTFOUND""}], ""key"": ""msg.snapshot.vigor.take.error""}]}, ""localizedMessage"": ""Detected an invalid snapshot configuration.""}, ""name"": ""CloneVM_Task"", ""cancelled"": ""False""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:tasks","2016-06-20 03:02:13"
"{""cancelable"": ""False"", ""descriptionId"": ""VirtualMachine.clone"", ""startTime"": ""2016-06-20 10:04:53.554999+00:00"", ""result"": {""moid"": ""vm-108"", ""type"": ""VirtualMachine""}, ""state"": ""success"", ""task"": {""moid"": ""task-242"", ""type"": ""Task""}, ""name"": ""CloneVM_Task"", ""cancelled"": ""False"", ""queueTime"": ""2016-06-20 10:04:53.546999+00:00"", ""reason"": {""userName"": ""SPLUNK\\trapti""}, ""completeTime"": ""2016-06-20 10:05:01.393000+00:00"", ""eventChainId"": ""136763"", ""entityName"": ""apps-esxi60-1-centos7-3"", ""key"": ""task-242"", ""entity"": {""moid"": ""vm-94"", ""type"": ""VirtualMachine""}, ""activationId"": ""None""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:tasks","2016-06-20 03:04:53"
"{""name"": ""CloneVM_Task"", ""cancelled"": ""False"", ""queueTime"": ""2016-06-20 10:06:29.364000+00:00"", ""reason"": {""userName"": ""SPLUNK\\trapti""}, ""cancelable"": ""True"", ""eventChainId"": ""136782"", ""entityName"": ""apps-esxi60-\u7b2c\u4e00-1-solaris11-1"", ""key"": ""task-243"", ""startTime"": ""2016-06-20 10:06:29.388000+00:00"", ""entity"": {""moid"": ""vm-20"", ""type"": ""VirtualMachine""}, ""activationId"": ""None"", ""descriptionId"": ""VirtualMachine.clone"", ""state"": ""running"", ""task"": {""moid"": ""task-243"", ""type"": ""Task""}}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:tasks","2016-06-20 03:06:29"
"{""key"": ""task-245"", ""cancelable"": ""False"", ""name"": ""RescanVmfs"", ""entity"": {""moid"": ""host-10"", ""type"": ""HostSystem""}, ""startTime"": ""2016-06-21 21:36:46.979999+00:00"", ""cancelled"": ""False"", ""eventChainId"": ""143412"", ""reason"": {""userName"": ""VSPHERE.LOCAL\\Administrator""}, ""state"": ""success"", ""queueTime"": ""2016-06-21 21:36:46.972000+00:00"", ""completeTime"": ""2016-06-21 21:36:47.192000+00:00"", ""activationId"": ""None"", ""task"": {""moid"": ""task-245"", ""type"": ""Task""}, ""descriptionId"": ""host.StorageSystem.rescanVmfs"", ""entityName"": ""apps-esxi60-1.sv.splunk.com""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:tasks","2016-06-21 14:36:46"
"{""key"": ""task-244"", ""cancelable"": ""False"", ""name"": ""RescanAllHba"", ""entity"": {""moid"": ""host-10"", ""type"": ""HostSystem""}, ""startTime"": ""2016-06-21 21:36:46.491999+00:00"", ""cancelled"": ""False"", ""eventChainId"": ""143406"", ""reason"": {""userName"": ""VSPHERE.LOCAL\\Administrator""}, ""state"": ""success"", ""queueTime"": ""2016-06-21 21:36:46.479999+00:00"", ""completeTime"": ""2016-06-21 21:36:46.966000+00:00"", ""activationId"": ""None"", ""task"": {""moid"": ""task-244"", ""type"": ""Task""}, ""descriptionId"": ""host.StorageSystem.rescanAllHba"", ""entityName"": ""apps-esxi60-1.sv.splunk.com""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:tasks","2016-06-21 14:37:46"
"{""key"": ""task-247"", ""cancelable"": ""False"", ""name"": ""FetchVsanSharedSecret"", ""entity"": {""moid"": ""host-10"", ""type"": ""HostSystem""}, ""startTime"": ""2016-06-21 21:36:51.655000+00:00"", ""cancelled"": ""False"", ""eventChainId"": ""143417"", ""reason"": {""userName"": ""com.vmware.vsan.health""}, ""state"": ""success"", ""queueTime"": ""2016-06-21 21:36:51.649999+00:00"", ""completeTime"": ""2016-06-21 21:36:51.664999+00:00"", ""activationId"": ""None"", ""task"": {""moid"": ""task-247"", ""type"": ""Task""}, ""descriptionId"": ""host.VsanSystem.fetchVsanSharedSecret"", ""entityName"": ""apps-esxi60-1.sv.splunk.com""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:tasks","2016-06-21 14:38:51"
"{""key"": ""task-246"", ""cancelable"": ""False"", ""name"": ""UpdateOptions"", ""entity"": {""moid"": ""host-10"", ""type"": ""HostSystem""}, ""startTime"": ""2016-06-21 21:36:51.249000+00:00"", ""cancelled"": ""False"", ""eventChainId"": ""143416"", ""reason"": {""userName"": ""com.vmware.vsan.health""}, ""state"": ""success"", ""queueTime"": ""2016-06-21 21:36:51.238999+00:00"", ""completeTime"": ""2016-06-21 21:36:51.627000+00:00"", ""activationId"": ""None"", ""task"": {""moid"": ""task-246"", ""type"": ""Task""}, ""descriptionId"": ""option.OptionManager.updateValues"", ""entityName"": ""apps-esxi60-1.sv.splunk.com""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:tasks","2016-06-21 14:39:51"
"{""error"": {""localizedMessage"": ""Unable to communicate with the remote host, since it is disconnected."", ""fault"": """"}, ""task"": {""type"": ""Task"", ""moid"": ""task-248""}, ""entityName"": ""apps-esxi60-2.sv.splunk.com"", ""eventChainId"": ""143438"", ""cancelable"": ""False"", ""reason"": {""userName"": ""com.vmware.vsan.health""}, ""entity"": {""type"": ""HostSystem"", ""moid"": ""host-21""}, ""state"": ""error"", ""completeTime"": ""2016-06-21 21:43:36.082999+00:00"", ""descriptionId"": ""host.VsanSystem.fetchVsanSharedSecret"", ""cancelled"": ""False"", ""startTime"": ""2016-06-21 21:43:36.069000+00:00"", ""queueTime"": ""2016-06-21 21:43:36.063000+00:00"", ""name"": ""FetchVsanSharedSecret"", ""key"": ""task-248"", ""activationId"": ""None""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:tasks","2016-06-21 14:42:36"
